USPS|GEOID|GEOIDFQ|NAME|LOGRADE|HIGRADE|ALAND|AWATER|ALAND_SQMI|AWATER_SQMI|INTPTLAT|INTPTLONG
MT|3003290|9500000US3003290|Belgrade Elementary School District|PK|08|431430731|889876|166.576|0.344|45.845758|-111.149352
MT|3003420|9500000US3003420|Belt Elementary School District|PK|08|1926799201|700513|743.941|0.27|47.227142|-110.888624
MT|3003480|9500000US3003480|Benton Lake Elementary School District|PK|08|377845049|30171|145.887|0.012|47.799985|-111.293209
MT|3003600|9500000US3003600|Biddle Elementary School District|PK|08|978417240|344042|377.769|0.133|45.096197|-105.449594
MT|3003660|9500000US3003660|Spring Creek Elementary School District|PK|08|1176676431|8884317|454.317|3.43|45.080881|-106.607382
MT|3003800|9500000US3003800|Big Timber Elementary School District|PK|08|1012696186|7252311|391.004|2.8|45.924721|-109.948625
MT|3003820|9500000US3003820|Bigfork Elementary School District|PK|08|274922314|57789401|106.148|22.313|48.0112|-114.000535
MT|3003870|9500000US3003870|Billings Elementary School District|PK|08|239104284|2366380|92.319|0.914|45.819631|-108.595567
MT|3003990|9500000US3003990|Birney Elementary School District|PK|08|1082953163|170122|418.131|0.066|45.341609|-106.448261
MT|3004050|9500000US3004050|Cleveland Elementary School District|PK|08|1985417005|11796308|766.574|4.555|48.064991|-109.10399
MT|3004200|9500000US3004200|Bloomfield Elementary School District|PK|08|764488500|66585|295.171|0.026|47.427631|-104.852573
MT|3004230|9500000US3004230|Blue Creek Elementary School District|PK|08|135912538|1170400|52.476|0.452|45.679958|-108.532277
MT|3004260|9500000US3004260|Bonner Elementary School District|PK|08|234163938|1851116|90.411|0.715|46.90818|-113.799464
MT|3004380|9500000US3004380|Boulder Elementary School District|PK|08|1594601811|4747254|615.679|1.833|46.126061|-112.198662
MT|3004440|9500000US3004440|Box Elder Elementary School District|PK|08|440989410|422818|170.267|0.163|48.370248|-110.082324
MT|3004560|9500000US3004560|Bozeman Elementary School District|PK|08|709047212|1112552|273.765|0.43|45.701292|-111.046211
MT|3004890|9500000US3004890|Broadview Elementary School District|PK|08|1103928488|1659016|426.229|0.641|46.050736|-108.785448
MT|3005010|9500000US3005010|Brockton Elementary School District|PK|08|208961753|4952427|80.681|1.912|48.167154|-104.799841
MT|3005130|9500000US3005130|Brorson Elementary School District|PK|08|386133745|362066|149.087|0.14|47.782034|-104.381681
MT|3005140|9500000US3005140|Browning Elementary School District|PK|08|5405296398|83935316|2086.997|32.408|48.752469|-113.145146
MT|3005280|9500000US3005280|Butte Elementary School District|PK|08|562628866|390897|217.232|0.151|45.971073|-112.520904
MT|3005330|9500000US3005330|Bynum Elementary School District|PK|08|608246755|13737555|234.845|5.304|47.982656|-112.510017
MT|3005460|9500000US3005460|Canyon Creek Elementary School District|PK|08|131041614|1201969|50.595|0.464|45.642389|-108.599561
MT|3005550|9500000US3005550|Cardwell Elementary School District|PK|08|593475477|477280|229.142|0.184|45.916326|-111.887699
MT|3005760|9500000US3005760|Carter Elementary School District|PK|08|402562833|1159280|155.43|0.448|47.771485|-111.048336
MT|3005850|9500000US3005850|Vaughn Elementary School District|PK|08|241306201|50168|93.169|0.019|47.625283|-111.550704
MT|3005880|9500000US3005880|Cascade Elementary School District|PK|08|2263471352|14688854|873.931|5.671|47.074847|-111.688368
MT|3005990|9500000US3005990|Cayuse Prairie Elementary School District|PK|08|141283856|1969563|54.55|0.76|48.208549|-114.063724
MT|3006030|9500000US3006030|McCormick Elementary School District|PK|08|1101294572|8603409|425.212|3.322|48.699438|-115.756008
MT|3006112|9500000US3006112|Charlo Elementary School District|PK|08|220104445|7791425|84.983|3.008|47.422501|-114.226644
MT|3006260|9500000US3006260|Chinook Elementary School District|PK|08|1537782902|6734254|593.741|2.6|48.724548|-109.302803
MT|3006320|9500000US3006320|Choteau Elementary School District|PK|08|2595222072|19908182|1002.021|7.687|47.80328|-112.442296
MT|3006790|9500000US3006790|Circle Elementary School District|PK|08|5022903363|91968558|1939.354|35.509|47.542631|-105.888824
MT|3006840|9500000US3006840|Clancy Elementary School District|PK|08|707790773|258691|273.28|0.1|46.379367|-111.928878
MT|3006870|9500000US3006870|Clinton Elementary School District|PK|08|409083519|1903185|157.948|0.735|46.754334|-113.751909
MT|3007030|9500000US3007030|Cohagen Elementary School District|PK|08|3556773148|3846729|1373.278|1.485|47.092772|-106.496969
MT|3007050|9500000US3007050|Colstrip Elementary School District|PK|08|1616815848|864250|624.256|0.334|45.845051|-106.64607
MT|3007110|9500000US3007110|Columbia Falls Elementary School District|PK|08|6787662526|160630493|2620.731|62.02|48.335203|-113.799104
MT|3007190|9500000US3007190|Columbus Elementary School District|PK|08|887784717|8605847|342.776|3.323|45.643629|-109.27064
MT|3007330|9500000US3007330|Conrad Elementary School District|PK|08|1157630668|1314087|446.964|0.507|48.239736|-111.90984
MT|3007350|9500000US3007350|Cooke City Elementary School District|PK|08|630976352|7760287|243.621|2.996|45.108043|-110.10062
MT|3007500|9500000US3007500|Cottonwood Elementary School District|PK|08|36002208|4739|13.901|0.002|45.563937|-111.136642
MT|3007710|9500000US3007710|Creston Elementary School District|PK|08|39886132|2673174|15.4|1.032|48.17296|-114.121275
MT|3007830|9500000US3007830|Culbertson Elementary School District|PK|08|1286395906|15660607|496.68|6.047|48.102495|-104.745717
MT|3007980|9500000US3007980|Kinsey Elementary School District|PK|08|1837365775|9417205|709.411|3.636|46.663851|-105.921453
MT|3008010|9500000US3008010|S Y Elementary School District|PK|08|3794377281|5313768|1465.017|2.052|45.990195|-105.637352
MT|3008310|9500000US3008310|Davey Elementary School District|PK|08|102297533|25285|39.497|0.01|48.489511|-109.508401
MT|3008400|9500000US3008400|Lindsay Elementary School District|PK|08|1930182606|2559812|745.248|0.988|47.189953|-105.110098
MT|3008470|9500000US3008470|Deer Creek Elementary School District|PK|08|1368596928|10661100|528.418|4.116|47.249446|-104.776861
MT|3008670|9500000US3008670|Deer Lodge Elementary School District|PK|08|1176839702|1898345|454.38|0.733|46.371405|-112.752143
MT|3008700|9500000US3008700|Deer Park Elementary School District|PK|08|48252883|663099|18.631|0.256|48.284066|-114.147055
MT|3008730|9500000US3008730|Deerfield Elementary School District|PK|08|53772626|15193|20.762|0.006|47.265165|-109.661159
MT|3008860|9500000US3008860|Denton Elementary School District|PK|08|1403460037|1479519|541.879|0.571|47.408826|-109.84211
MT|3008880|9500000US3008880|DeSmet Elementary School District|PK|08|70222370|10101|27.113|0.004|46.967521|-114.064572
MT|3008910|9500000US3008910|Dillon Elementary School District|PK|08|3092236297|21892583|1193.919|8.453|45.196941|-112.691523
MT|3009000|9500000US3009000|Divide Elementary School District|PK|08|569040756|663979|219.708|0.256|45.832007|-112.790766
MT|3009030|9500000US3009030|Dixon Elementary School District|PK|08|594714259|5847604|229.62|2.258|47.317824|-114.360067
MT|3009180|9500000US3009180|Drummond Elementary School District|PK|08|1160279683|566184|447.987|0.219|46.62882|-113.49354
MT|3009330|9500000US3009330|Dupuyer Elementary School District|PK|08|472165417|4695177|182.304|1.813|48.194072|-112.572326
MT|3009510|9500000US3009510|East Glacier Park Elementary School District|PK|08|708253355|9336193|273.458|3.605|48.421521|-113.21286
MT|3009670|9500000US3009670|Ekalaka Elementary School District|PK|08|4507152674|8417335|1740.221|3.25|45.764923|-104.534802
MT|3009720|9500000US3009720|Elder Grove Elementary School District|PK|08|159240546|11649|61.483|0.004|45.798298|-108.767193
MT|3009780|9500000US3009780|Elliston Elementary School District|PK|08|476786691|29048|184.088|0.011|46.508912|-112.434837
MT|3009840|9500000US3009840|Elysian Elementary School District|PK|08|21986225|812818|8.489|0.314|45.736855|-108.588656
MT|3010080|9500000US3010080|Eureka Elementary School District|PK|08|2136507119|67728880|824.91|26.15|48.685158|-115.060115
MT|3010140|9500000US3010140|Fairfield Elementary School District|PK|08|350563879|17145505|135.353|6.62|47.611995|-112.046936
MT|3010210|9500000US3010210|Fairview Elementary School District|PK|08|1056620267|9576123|407.963|3.697|47.945396|-104.334769
MT|3010230|9500000US3010230|Fair-Mont-Egan Elementary School District|PK|08|68350355|8188130|26.39|3.161|48.207281|-114.210178
MT|3010800|9500000US3010800|Fishtail Elementary School District|PK|08|469803483|2680053|181.392|1.035|45.302667|-109.713471
MT|3010820|9500000US3010820|Wise River Elementary School District|PK|08|1324546402|2822011|511.41|1.09|45.832552|-113.109477
MT|3010920|9500000US3010920|Evergreen Elementary School District|PK|08|14549691|692937|5.618|0.268|48.228543|-114.263627
MT|3010950|9500000US3010950|Olney-Bissell Elementary School District|PK|08|1157775128|7982014|447.019|3.082|48.441021|-114.708859
MT|3011160|9500000US3011160|Forsyth Elementary School District|PK|08|2776070224|21089470|1071.847|8.143|46.486216|-106.878084
MT|3011240|9500000US3011240|Fort Benton Elementary School District|PK|08|1880419586|17071196|726.034|6.591|47.955258|-110.786166
MT|3011340|9500000US3011340|Fortine Elementary School District|PK|08|223621150|1841272|86.341|0.711|48.778864|-114.848172
MT|3011420|9500000US3011420|Frazer Elementary School District|PK|08|887173156|5973430|342.539|2.306|48.220271|-106.031769
MT|3011550|9500000US3011550|Froid Elementary School District|PK|08|1074368509|4023602|414.816|1.554|48.336847|-104.666916
MT|3011670|9500000US3011670|Frontier Elementary School District|PK|08|681798038|1726945|263.244|0.667|48.349443|-105.494957
MT|3011730|9500000US3011730|Galata Elementary School District|PK|08|1485989197|14366660|573.744|5.547|48.573763|-111.491932
MT|3011790|9500000US3011790|Gallatin Gateway Elementary School District|PK|08|706753308|2088346|272.879|0.806|45.462299|-111.123985
MT|3011820|9500000US3011820|Gardiner Elementary School District|PK|08|1468674515|4913323|567.058|1.897|45.123212|-110.723931
MT|3011990|9500000US3011990|Ross Elementary School District|PK|08|454079975|15278498|175.321|5.899|47.318518|-107.852012
MT|3012060|9500000US3012060|Sand Springs Elementary School District|PK|08|2820766713|2291167|1089.104|0.885|47.097488|-107.56575
MT|3012350|9500000US3012350|Gildford Colony Elementary School District|PK|08|38852437|0|15.001|0.|48.83117|-110.279788
MT|3012510|9500000US3012510|Glendive Elementary School District|PK|08|909228235|14235704|351.055|5.496|47.025672|-104.706575
MT|3012570|9500000US3012570|Gold Creek Elementary School District|PK|08|448914362|951634|173.327|0.367|46.571249|-112.972058
MT|3012600|9500000US3012600|Golden Ridge Elementary School District|PK|08|242586231|1048766|93.663|0.405|47.592312|-112.229676
MT|3012900|9500000US3012900|Grant Elementary School District|PK|08|1495899009|157646|577.57|0.061|44.855038|-113.127177
MT|3012960|9500000US3012960|Grass Range Elementary School District|PK|08|1896319026|825742|732.173|0.319|46.929873|-108.936562
MT|3013040|9500000US3013040|Great Falls Elementary School District|PK|08|858833654|16064315|331.598|6.202|47.571691|-111.304396
MT|3013110|9500000US3013110|Greenfield Elementary School District|PK|08|154808939|38738|59.772|0.015|47.676089|-111.848655
MT|3013140|9500000US3013140|Greycliff Elementary School District|PK|08|592158820|2604678|228.634|1.006|45.666292|-109.776343
MT|3013200|9500000US3013200|Hall Elementary School District|PK|08|322548813|726025|124.537|0.28|46.592995|-113.333129
MT|3013280|9500000US3013280|Hawks Home Elementary School District|PK|08|1170576163|3647217|451.962|1.408|45.310933|-104.749659
MT|3013310|9500000US3013310|Hardin Elementary School District|PK|08|6562301421|34804535|2533.719|13.438|45.602273|-107.576579
MT|3013395|9500000US3013395|Harlem Elementary School District|PK|08|2057732709|2911053|794.495|1.124|48.505256|-108.687947
MT|3013560|9500000US3013560|Havre Elementary School District|PK|08|1984632264|4111581|766.271|1.587|48.622753|-109.638947
MT|3013800|9500000US3013800|Helena Flats Elementary School District|PK|08|21059697|942407|8.131|0.364|48.26372|-114.252106
MT|3013860|9500000US3013860|Hellgate Elementary School District|PK|08|93517491|1531388|36.107|0.591|46.889811|-114.043835
MT|3013890|9500000US3013890|Helmville Elementary School District|PK|08|963416764|4475205|371.977|1.728|46.852309|-113.034099
MT|3014150|9500000US3014150|Cottonwood Elementary School District|PK|08|1346391612|26158280|519.845|10.1|48.791797|-110.019009
MT|3014340|9500000US3014340|Hinsdale Elementary School District|PK|08|3918366042|11155301|1512.89|4.307|48.495049|-107.047207
MT|3014820|9500000US3014820|Independent Elementary School District|PK|08|170057249|599225|65.659|0.231|45.918382|-108.546092
MT|3015060|9500000US3015060|Jackson Elementary School District|PK|08|1633894196|3157243|630.85|1.219|45.335323|-113.425053
MT|3015200|9500000US3015200|Joliet Elementary School District|PK|08|503965951|3787541|194.582|1.462|45.522024|-108.991456
MT|3015340|9500000US3015340|Jordan Elementary School District|PK|08|2566576278|48517304|990.961|18.733|47.331178|-107.065752
MT|3015360|9500000US3015360|Judith Gap Elementary School District|PK|08|780430233|50578|301.326|0.02|46.638569|-109.652844
MT|3015450|9500000US3015450|Kalispell Elementary School District|PK|08|161300688|2891199|62.279|1.116|48.165673|-114.325759
MT|3015510|9500000US3015510|Kester Elementary School District|PK|08|1762744910|334308175|680.6|129.077|47.655385|-106.584765
MT|3015570|9500000US3015570|Kila Elementary School District|PK|08|735158907|4739861|283.846|1.83|47.978449|-114.579029
MT|3015610|9500000US3015610|King Colony Elementary School District|PK|08|198732436|0|76.731|0.|47.007996|-109.555616
MT|3015640|9500000US3015640|Kircher Elementary School District|PK|08|1411049451|5055090|544.809|1.952|46.347924|-105.640169
MT|3015690|9500000US3015690|Knees Elementary School District|PK|08|572406119|460990|221.007|0.178|48.016294|-111.238316
MT|3015900|9500000US3015900|Upper West Shore Elementary School District|PK|08|269603610|7348996|104.095|2.837|47.902949|-114.341426
MT|3015930|9500000US3015930|Swan Lake-Salmon Elementary School District|PK|08|856664369|14194035|330.76|5.48|47.7763|-113.802819
MT|3015990|9500000US3015990|Lambert Elementary School District|PK|08|1434986855|5533288|554.052|2.136|47.787245|-104.767752
MT|3016050|9500000US3016050|Lame Deer Elementary School District|PK|08|585358651|40097|226.008|0.015|45.551856|-106.599009
MT|3016110|9500000US3016110|LaMotte Elementary School District|PK|08|175940465|216198|67.931|0.083|45.617516|-110.893332
MT|3016200|9500000US3016200|Laurel Elementary School District|PK|08|443083740|6957169|171.076|2.686|45.625499|-108.746325
MT|3016490|9500000US3016490|Lewistown Elementary School District|PK|08|1883475993|1130882|727.214|0.437|47.139731|-109.310887
MT|3016880|9500000US3016880|Livingston Elementary School District|PK|08|1696739082|5679407|655.115|2.193|45.569281|-110.429403
MT|3017010|9500000US3017010|Lodge Grass Elementary School District|PK|08|2824943127|2723041|1090.717|1.051|45.30444|-107.282439
MT|3017130|9500000US3017130|Lolo Elementary School District|PK|08|45029456|416415|17.386|0.161|46.756039|-114.112615
MT|3017190|9500000US3017190|Lone Rock Elementary School District|PK|08|195266936|120450|75.393|0.047|46.569394|-113.937327
MT|3017340|9500000US3017340|Lustre Elementary School District|PK|08|547958792|415366|211.568|0.16|48.427612|-105.913294
MT|3017370|9500000US3017370|Luther Elementary School District|PK|08|494258746|4835|190.834|0.002|45.30136|-109.392637
MT|3017460|9500000US3017460|Alder Elementary School District|PK|08|1622134806|3954771|626.31|1.527|45.066454|-112.112359
MT|3017520|9500000US3017520|Malmborg Elementary School District|PK|08|39283745|8696|15.168|0.003|45.672635|-110.828808
MT|3017610|9500000US3017610|Manhattan School|PK|08|298480192|2618418|115.244|1.011|45.892737|-111.298457
MT|3017700|9500000US3017700|Marion Elementary School District|PK|08|631379005|31523357|243.777|12.171|48.05678|-114.727353
MT|3018060|9500000US3018060|McLeod Elementary School District|PK|08|1509217531|4950027|582.712|1.911|45.538622|-110.010149
MT|3018210|9500000US3018210|Melrose Elementary School District|PK|08|168373054|59982|65.009|0.023|45.718338|-112.623431
MT|3018240|9500000US3018240|Melstone Elementary School District|PK|08|3826520797|3520681|1477.428|1.359|46.596746|-107.697979
MT|3018290|9500000US3018290|Melville Elementary School District|PK|08|1548655863|1105420|597.939|0.427|46.076333|-109.874441
MT|3018410|9500000US3018410|Miles City Elementary School District|PK|08|285748019|4189348|110.328|1.618|46.335002|-105.873514
MT|3018570|9500000US3018570|Missoula Elementary School District|PK|08|459074139|2241231|177.25|0.865|46.848857|-113.955972
MT|3018750|9500000US3018750|Monforton Elementary School District|PK|08|29290005|115995|11.309|0.045|45.681405|-111.174657
